class_id class_name youtube_id imdb_id
0 explains Bo8mRH33NCw tt1951261
0 explains BuwF3dRJiS8 tt0062153
0 explains C1PilkENI-k tt0891527
0 explains C2KN6BHuPWA tt0427152
0 explains C6MgTAuqpXc tt2080374
0 explains CzaHTATaPAc tt0247425
0 explains DNpBEvHATIs tt1507566
0 explains DiCQwUtulqs tt0420740
0 explains DjANcJEduN0 tt0427229
0 explains Eb5uCh-8rZ4 tt0105236
0 explains EkRzpc98bwc tt0042208
0 explains En3JBEKvxr4 tt1772925
0 explains Epzv2FLSjhk tt0780607
0 explains EshEWL1ZhCc tt0075268
0 explains EtTIxHlaue0 tt1423593
0 explains F6RpbWC4-L0 tt0120524
0 explains Fh-7WQr_daM tt0119396
0 explains FhPUGeCMKCE tt0332379
0 explains FuXl-Pmr5kc tt0363143
0 explains G2mYFXmFQPw tt0050825
0 explains GcSfbaac9eg tt0945513
0 explains Gh3AZit48Uc tt0116126
0 explains HLpC0bnO5_o tt2382009
0 explains HfiKoIVr3T0 tt0072067
0 explains I13gMF50oqE tt0993846
0 explains I6RwgD0b9xA tt1415283
0 explains IBdgRBvFwlM tt0076489
0 explains IGVwlBTTqYM tt0251160
0 explains IQ4Yt16z2PY tt0420757
0 explains I_cEoK1mXms tt0378194
0 explains IerddGM-xO0 tt0114508
0 explains Ih-zPWi9INA tt2379713
0 explains J-8l4bdfL9g tt0327919
0 explains Jwaw24W2bW0 tt0268695
0 explains KI97hqN52Ik tt0080661
0 explains KOxmixap5yw tt0120184
0 explains KaUEDYWofJQ tt0118799
0 explains KblaujDjQ4g tt1385826
0 explains Ke7vTfbeH0w tt0353489
0 explains KocHmCmLwro tt0209037
0 explains L7GJ018Avgw tt0064276
0 explains LT9qOeKcL-o tt3230934
0 explains LVt8wEpPgPQ tt0105327
0 explains M4LzhjtD3YQ tt2140379
0 explains N1Jg10AGbGk tt0072067
0 explains NBfCeTdLDbQ tt0074559
0 explains NRd2gti9rHE tt0105236
0 explains NXMarwAusY4 tt0497116
0 explains OdL9R0ZODYs tt0300556
0 explains Og1Ptc7w7GI tt1764183
0 explains OgEr2VRg6n0 tt0811138
0 explains P90noIrmLZg tt0454848
0 explains PMVqjEj9eKI tt0054698
0 explains PXBBHe_SwSs tt0068931
0 explains Q1-jHyQHGl8 tt0098577
0 explains Q92raMBaQ4o tt1327773
0 explains QAJkvEJ2QjE tt0128442
0 explains QO9r8aO07YE tt1645089
0 explains Qae03boj7lU tt0108174
0 explains QbVzoV4GgM8 tt0362478
0 explains QlNXJ4pAoZc tt0069097
0 explains RcZo8hHZqkY tt0097500
0 explains RdG9KwpjxA0 tt3036676
0 explains RjyCXfloRJk tt1261046
0 explains SBq1FLgZJug tt1951266
0 explains SEmSJCzcxyc tt5639446
0 explains SWYmSp9wxUM tt4034228
0 explains TDrGHP9Z8vw tt0112697
0 explains TEodx0CTTgE tt0264472
0 explains TJf7vDKfuFQ tt0082970
0 explains TxouT-qgqwU tt0299117
0 explains U6Lt17rALrM tt0114478
0 explains UT2YmXPRg6c tt0437072
0 explains UWGtZ9Oqcwc tt0363547
0 explains UeC962qKMrI tt0264616
0 explains UsBN2NyjX94 tt0044685
0 explains UvMusa65chI tt0137338
0 explains Uyo69utc9bM tt0115639
0 explains VPXC2aQZyEs tt4296026
0 explains VUv6vjIidho tt1412386
0 explains VmwM9EXyczw tt1175491
0 explains WCbXSTBBueU tt1392170
0 explains WS93LMcRGRk tt0119654
0 explains WSIS3ZUDzzY tt0258038
0 explains WUgVUfYuEiQ tt5160154
0 explains WfCufFRo-hU tt0055031
0 explains WiMw3ttzVMs tt0119675
0 explains Wxo_5gNakBA tt0815236
0 explains XSVzRBiiTxA tt0250687
0 explains XfeN42X2UHk tt0490181
0 explains XlvqgnIkzZU tt0057076
0 explains XqmCa8WjX5Q tt0332047
0 explains XyBWsO1gVTk tt0264150
0 explains YJhs9wqT7qE tt0303714
0 explains YJjM9EMhQ1E tt1928329
0 explains YMb-AODYc6g tt0100740
0 explains YgqgSaDCgC4 tt0189998
0 explains Z9vRmexWHUo tt1980209
0 explains ZGF2551BMIc tt0482463
0 explains ZGM5Y16SSb8 tt1951266
0 explains ZgeAaV-OFvs tt0864835
0 explains _2WBjBnwlUs tt0089560
0 explains _2iIyoxqN54 tt0452623
0 explains _Z-tCU-sULA tt0064665
0 explains _uwVIMdk7hc tt3110958
0 explains a2gMY3TRx8s tt0114287
0 explains aJ67Fz1Jf6E tt1670345
0 explains aQHOzbF0qH0 tt0120169
0 explains atpbdTo9nno tt0120053
0 explains b6xbga06ApQ tt0102555
0 explains bWo3nlFcH5k tt0106379
0 explains cJyhEAxnQ-U tt0046754
0 explains cKJ6Jyo_9to tt0988045
0 explains cQigrDa8S60 tt1403981
0 explains cvEJy_9hy4o tt0206275
0 explains cz4XgiXhVOo tt0118652
0 explains d7vy5NkiJJE tt2130142
0 explains d9-DFXwcmFI tt0264472
0 explains dFxzdwS4yE8 tt0264616
0 explains dJhNjpuc9eo tt1322312
0 explains dj5zbxA4bEI tt0120169
0 explains ecmRksfy--I tt0048356
0 explains ehxd3S2foDg tt2910814
0 explains f9qQfURhph4 tt1772925
0 explains fGJIFMA09cE tt0284491
0 explains fWRkpKq-9f0 tt5226436
0 explains fWx9V0xoYsI tt0089530
0 explains fXcIZFeYivQ tt0227005
0 explains fgRFQJCHcPw tt0094012
0 explains fpXngRB-VTw tt1375666
0 explains gTakZ13l8xY tt1568346
0 explains g_U9jZQ54LM tt0413099
0 explains gpLzES4A7zY tt1235796
0 explains hERyYjy3O3U tt1322312
0 explains hJYfFD_MNoY tt0145531
0 explains iEV_pQIf3Og tt0098635
0 explains iI8w5AQJcN8 tt0061811
0 explains iX1ha-hADlU tt0096487
0 explains ihOU-LC0ue8 tt1659216
0 explains iuKNXP9LcSg tt0432283
0 explains j5Fd6TqePnk tt0052832
0 explains jKXg2eMaNXU tt0378194
0 explains jS7XOEttewM tt2236160
0 explains jZtlV8eroS8 tt0118798
0 explains jfbbUufb7jM tt0997143
0 explains jj6ECLiWbxo tt1038686
0 explains jra4awMyUr0 tt0391024
0 explains kjx9LAJ6Wu4 tt0795426
0 explains ktFZq_8XXOg tt0102005
0 explains l0RkrxY9mH8 tt1649419
0 explains lXtrwkdSkow tt0116126
0 explains lqbzUCMEK0o tt1920849
0 explains m-3Ohq-bVFA tt7668870
0 explains m-YWYdwcexU tt0305396
0 explains m1HazoM2hOY tt1772925
0 explains m7aDde36EpM tt0072081
0 explains mQ13lRBge64 tt1186367
0 explains mkEMQ9OK088 tt1341341
0 explains mo2-63epZAM tt0391024
0 explains mtuBqolFOVs tt1392170
0 explains nBsxbjTIJxs tt0070460
0 explains nVKSBDddFxM tt3321300
0 explains nbssDN3Y75Q tt1219827
0 explains o2sjOBiBXSc tt1959490
0 explains o2wFqjb9AU0 tt2752772
0 explains oRRupV-lwbU tt0114576
0 explains oZVMUM4k29o tt4211312
0 explains ocqy8r8rDI0 tt5462602
0 explains ofmssjTsGnE tt0048605
0 explains ovD51p3YDFk tt1772925
0 explains pOlGqiWm9yY tt6836772
0 explains q5v5DOEF45E tt0118632
0 explains q74RKOmIjC8 tt0114746
0 explains qRahFLj59bc tt2235108
0 explains qX0rYjUdFik tt1764234
0 explains qrCKDRFj-A8 tt0230600
0 explains r8swYmKUGJ0 tt0486358
0 explains rvjVIwMPxqA tt0864761
0 explains rwk6Obqrj9M tt0402022
0 explains sRk8Aentzic tt0119215
0 explains sUa9WglkKCI tt1082601
0 explains ubD8vf5WvnE tt3453772
0 explains us54vk5--jM tt0830558
0 explains v79foBIrar4 tt0087803
0 explains vAd0QlUaIBY tt0239395
0 explains vWkJPL2Dt9A tt0095647
0 explains vh7_WKODlE8 tt6857112
0 explains vnJE2OLp55w tt1659216
0 explains voNs3aHZmQM tt0068646
0 explains vsfjzfGZVyQ tt0085636
0 explains w-DFg1aS_2E tt0213790
0 explains w2z6YPTKVsA tt1713476
0 explains wVC_xkrm6kU tt0480669
0 explains wnMPRSiIiUI tt3407428
0 explains x3Uw69aKF-Y tt1582465
0 explains xW1CrQu_H6E tt1615147
0 explains xXi-6s-qrQM tt0486358
0 explains xlTl5F96ZVo tt5112578
0 explains xtyieNg18O0 tt0497116
0 explains xu0p6CtioZk tt0208092
0 explains xx4t4fBIY88 tt0079574
0 explains y1tx1hn8Pwo tt1240982
0 explains y5RFBLZV-B4 tt0765429
0 explains y8Jkls3xgvg tt0118607
0 explains yO4oRzCAc4k tt0893412
0 explains yRess0-DpRk tt0108550
0 explains ya0uliWzUTI tt2080374
0 explains yqy6z3kxWdI tt0079240
0 explains yw7tuJeWXlA tt0448011
0 explains z7Zevt3riNc tt1077258
0 explains zPN9c-AIezE tt0332047
1 confronts -ZDt52_mxS8 tt0997147
1 confronts -yvnWPZy1FQ tt0327056
1 confronts 0u0P8j4vLyw tt0073802
1 confronts 16hnbNPCFBo tt0144964
1 confronts 1BkNaaNscqU tt0081283
1 confronts 1JauH_EKpaY tt0463998
1 confronts 1dwtsZ4IJQE tt5308322
1 confronts 1fxRMQLYRWs tt1477855
1 confronts 2BofOahaB0w tt0401420
1 confronts 2VKpd3XEbD8 tt0367089
1 confronts 2dD7upKpLks tt0079522
1 confronts 2k6F2WITgac tt6421110
1 confronts 2tmMMXTmM9o tt0120907
1 confronts 2yhGVaVwceE tt0343135
1 confronts 38mE6ba3qj8 tt0066999
1 confronts 39HR8ZjQnYA tt0296572
1 confronts 42ikB9YlkW4 tt0276751
1 confronts 4KICpbB5YQY tt1815862
1 confronts 4YFz0PJernc tt1666801
1 confronts 4cSZVMEi710 tt0430919
1 confronts 4dp5Q3B20aE tt0469623
1 confronts 516x-cH_Cpk tt3038734
1 confronts 5N8eh_84W4w tt2024506
1 confronts 5soOhh80bK0 tt0091188
1 confronts 6C3HDhgTv8Y tt8071196
1 confronts 6CBfg5X9Z3Y tt1758830
1 confronts 6HJqPZ-KmZs tt1019452
1 confronts 6UY9MtqSMgs tt2458106
1 confronts 6ohgHjQvK5g tt0102057
1 confronts 6vAYIYN2Iac tt3717252
1 confronts 7014C_6ABAg tt0048545
1 confronts 7SojZ1TuMsk tt0144814
1 confronts 7e6DCyXotE0 tt0066011
1 confronts 7rJZx_l_h1w tt0079073
1 confronts 83BVVnFnQkA tt6777338
1 confronts 85cnCW_4LIc tt1068242
1 confronts 8R9KLz7qDIY tt1302067
1 confronts 8VZctic_uTI tt7008872
1 confronts 9EOazpvA7-U tt3062096
1 confronts 9FuvuHFUeoE tt1491044
1 confronts 9OlXAy0L0yI tt2473602
1 confronts 9fQG9Zhv2_I tt0072251
1 confronts AHyK8eTGHNs tt0242527
1 confronts AXukn4q48sY tt0417741
1 confronts AeZQ4Oi1wu8 tt2080374
1 confronts B0sO3FekHUU tt1531663
1 confronts B2CEGhwMjkQ tt0467406
1 confronts B3nAwyocJs0 tt1129442
1 confronts BOwOiWDD_SM tt0171359
1 confronts Bu2PFyl689w tt0102175
1 confronts CBOzczGQh9w tt0042192
1 confronts Cr313z3sY6k tt1133995
1 confronts D1kIRqy-sbA tt0114194
1 confronts DCThJoIT-bY tt1274586
1 confronts DJTF3NmqF7U tt1179933
1 confronts DN3iIszMnI0 tt0097336
1 confronts DvSmeQSDTco tt0065466
1 confronts DvoPZUYUdEM tt0246460
1 confronts DwOTJvwKKeU tt1251757
1 confronts E1u3lo2EsMg tt7074886
1 confronts EEGg9AZmHZ4 tt0280438
1 confronts EcDcNDlil_A tt4034228
1 confronts EnGXNEEHPG8 tt0113158
1 confronts F1adM9oDbbw tt0161081
1 confronts F44mBbuqA2c tt1226753
1 confronts FKwYBGdhUpc tt0116861
1 confronts FWznyZ9Znuw tt4196776
1 confronts FrGGFHPDN3A tt1913166
1 confronts GDrnSzfL-aI tt0375679
1 confronts GY0btkKshOo tt3499424
1 confronts GbOXTIymvqc tt0119592
1 confronts Gh9kc9DiDnE tt1959563
1 confronts GmvpP26J-40 tt0311113
1 confronts Gpc4_pqXMVo tt2136808
1 confronts H_CVt8o2GAc tt0072067
1 confronts HgQDAW28DsA tt3233418
1 confronts Hx3l8vu5L6Q tt0970866
1 confronts HzWikU7ir4Y tt0174856
1 confronts IGlBlA7Vr0M tt0327056
1 confronts IHLzITVRlCo tt0181689
1 confronts IUBx1ZoP6PA tt2345112
1 confronts I_Ld8Rtl-Gc tt2870708
1 confronts Ih-_ZmPZ1x8 tt0251114
1 confronts JDnjiQCk2JQ tt2226519
1 confronts JZGQiDSJRWw tt0032976
1 confronts JbyemdsSfI0 tt0402022
1 confronts Jf3-qH7OhmM tt0489327
1 confronts JlvCQXYfOAI tt0111686
1 confronts JyjlwpXupvI tt0264472
1 confronts K2LCoTSVORY tt3202890
1 confronts KQz3KBKMFg4 tt1704573
1 confronts KcJs4qJPQ_M tt0083658
1 confronts KfprSGvOgpI tt0112851
1 confronts LX8mxeGuqi4 tt2091473
1 confronts LlUWLkrBL_Y tt0330181
1 confronts M-rbVvVD60k tt1232824
1 confronts MevYeKlyQM8 tt1213641
1 confronts MnBarCQ9BE4 tt0049833
1 confronts NEJtJu--hto tt0377062
1 confronts O0Q3TOvvZNY tt1196948
1 confronts OhO7kPNJJn0 tt0426592
1 confronts P785O3-r7A8 tt2024506
1 confronts PaYl9YVeXhc tt0160672
1 confronts PxuQ1n3xaRQ tt0790724
1 confronts Q-R4SPTgjmI tt0350258
1 confronts Q7r5VtqG7cE tt2368619
1 confronts QEQp25xImoA tt1571249
1 confronts QLXSp9erPv0 tt2586118
1 confronts QQOWp3tLb2s tt0372588
1 confronts R8Oo8hf_n9w tt0469062
1 confronts RIN6AtTxFgE tt0822854
1 confronts SJdUJZ7odoU tt4382872
1 confronts SKEvjOq6L6o tt0119717
1 confronts SOR9UOc-alI tt1663207
1 confronts Sb8ufI6z0zM tt0960144
1 confronts TEZq-_XkcRA tt0077572
1 confronts TYC_FD2YXro tt0770752
1 confronts UchtzdG8HdM tt0200530
1 confronts UgxCAQEI16o tt0171363
1 confronts Uz6jhOP_nm8 tt1540115
1 confronts VRTb5eck250 tt0183678
1 confronts VbJgsN5PcyM tt0433386
1 confronts Vq5QdeqLYOw tt0479162
1 confronts VuUzda9kvJA tt1860353
1 confronts XBz2wuGU9Cs tt0053125
1 confronts XuGD4tGeLFc tt4178092
1 confronts Xyd6zzq97LY tt0815230
1 confronts Y5pRDzBxZtY tt0780653
1 confronts YlF1gLpUZp8 tt1935179
1 confronts Z6E9SQ_ZLkw tt0055871
1 confronts Za9pPzJJcYg tt0239986
1 confronts Zur7hoLFsrw tt0118652
1 confronts _aePd1mFn7M tt3168230
1 confronts _yotZXdH09k tt0427309
1 confronts aAg3LPuwfJM tt0106664
1 confronts aDq_JsN2Y6c tt0164052
1 confronts aF4SahLqcxw tt5612742
1 confronts aGActTYN93E tt1640548
1 confronts aU6KHvuvxBw tt2091473
1 confronts as_lXF3HqCY tt0301976
1 confronts ay13eiuH54U tt1399683
1 confronts b5I94bT23cQ tt0132347
1 confronts bOKID-aX3z8 tt0337697
1 confronts bnLhMGzgfSM tt0099938
1 confronts c93bejkDIuU tt0098090
1 confronts cBHvRuBtJqI tt0093409
1 confronts d3HAOZbAj1Q tt1325753
1 confronts dAoRRTPPIys tt0094678
1 confronts d_FUI6kf1b8 tt0283026
1 confronts eRqgQiBel8I tt1735898
1 confronts eVPIMety0MA tt0092654
1 confronts eXVVSJUhDmo tt1666801
1 confronts euorMDBYxrk tt0276751
1 confronts f7131IkiSCg tt1504320
1 confronts fgPFXXhzBCE tt0090305
1 confronts fiqJGHbv3ys tt0090142
1 confronts g_fIDwoORl4 tt5177088
1 confronts geoi6Sxyg7g tt4550098
1 confronts gnY0vVF0j60 tt0357470
1 confronts gtSXreFMPpc tt0284491
1 confronts gwTTsc0zMco tt0489099
1 confronts h4lbn5nDXwY tt3564472
1 confronts h5OjSHDUn8c tt7074886
1 confronts j4ujHOSbQB0 tt0765429
1 confronts j8nZBlPfR7Y tt0094226
1 confronts jL_AtO4yMio tt3228302
1 confronts jbeyKcGqxyI tt1272878
1 confronts k3sfGEvPoHs tt0200465
1 confronts kJnH45GslL0 tt0263488
1 confronts kKHr9gSW7HM tt1291584
1 confronts kgdr5vmYZLw tt0829459
1 confronts ki8KblCCOuA tt0120784
1 confronts l9c1k_m6POA tt0096874
1 confronts lS9V0oDrPfs tt1258972
1 confronts m9aEg5dlFOI tt1767372
1 confronts mAtSvxJe6Yw tt0283090
1 confronts mKl11EzMTAE tt0468569
1 confronts mpG7K909Gi4 tt5664636
1 confronts n1rhiQzW30k tt0337972
1 confronts o5NPINxrB7g tt7287136
1 confronts oKWpZTQisew tt0945513
1 confronts oZ1Mz78d3wI tt0111143
1 confronts oqquLzHmH5k tt0033467
1 confronts osFbJZfBOyA tt2024469
1 confronts pKHAhc31MOI tt2245003
1 confronts pQOcRJKuXd0 tt0083550
1 confronts pW-ZHlM3RxI tt0114069
1 confronts pWRCxdh4PTM tt0094812
1 confronts pizMaFdtY-s tt1754656
1 confronts ptOc-HdvEW0 tt1232200
1 confronts qV0h46fpZeA tt1766094
1 confronts qru3WdOfj8s tt0097216
1 confronts rAchA32z2zM tt0119081
1 confronts rzIs51GUVgg tt0076489
1 confronts sEXIC0OaQSU tt0094608
1 confronts sT7Xef0oYLU tt3553442
1 confronts sTbJQwezQZY tt1234721
1 confronts sh7lb9j3k5s tt0053604
1 confronts tD3vc9KZ9lQ tt0114852
1 confronts tLadr2v8AAA tt1124048
1 confronts tXhTaL04ByA tt0077288
1 confronts v4Zjie4qH04 tt0294357
1 confronts vjMRE5A5tVc tt1825157
1 confronts vrf1MjmWFRY tt0076666
1 confronts w_5OidjXy5o tt0118661
1 confronts wcN3fX7oiSQ tt5061162
1 confronts wyRq2S8BTVM tt0101764
1 confronts xLz4trRoHeM tt0326769
1 confronts xR1YEOrYOdw tt0114287
1 confronts y-TUmx2Ow74 tt0085407
1 confronts ykeqEK7m5oI tt1288558
1 confronts ysIsqzXZyN0 tt0097733
1 confronts yz8GjHOA2xo tt0331632
1 confronts zOTlBEbI7eM tt0873886
1 confronts zs5bqvL5Wh4 tt0388500
1 confronts zwQRQ6SbyMk tt1228705
2 discuss -HwJeE-iuIY tt7109844
2 discuss -Ml2V9Mos-4 tt0137338
2 discuss -_HlyIgHUa0 tt0322659
2 discuss 0-lcqIuVaR8 tt0425112
2 discuss 0Z9Pl7oF9dI tt1175491
2 discuss 0bR6pUOhZo4 tt0408306
2 discuss 1A08em6Y-kk tt5294966
2 discuss 1LYn1my4jbc tt0104348
2 discuss 1qamIJWkKi0 tt0814075
2 discuss 26-SvRLhthc tt0358569
2 discuss 2ZGmI0V_Hgo tt0134847
2 discuss 2jqk0yyPkrY tt6958014
2 discuss 31usxLUiuhs tt0100530
2 discuss 3yqPdLURXjI tt0115986
2 discuss 46kWbFAMHoc tt0050083
2 discuss 4m2WutlqBk0 tt0105793
2 discuss 4mYsa1t21Mg tt1091863
2 discuss 4nrgeASou5Q tt0338135
2 discuss 4t2pP2KLlgU tt1175709
2 discuss 58DPO_8Bd88 tt2241351
2 discuss 5AJvo1pc3sw tt0379725
2 discuss 5nilVcDLNYs tt0814075
2 discuss 5uEViMQGON4 tt3604958
2 discuss 7eYTzvoxmk4 tt5186236
2 discuss 8FHO7Ry4_Jc tt0061791
2 discuss 8FX2FZ0fFlo tt1327773
2 discuss 8O8gYNK3ULc tt6116682
2 discuss 8kaJJGWYXxs tt2980516
2 discuss 8rF5KWQw6YE tt1448755
2 discuss 9QWRxT9oHYI tt0971209
2 discuss A-3SeVkGrjE tt0242508
2 discuss BI0lsk0EjfE tt0310281
2 discuss BS8zi7Dg8TM tt0117218
2 discuss BS_wIUrlOPk tt0107426
2 discuss BlC3yzpzATY tt1748122
2 discuss BrRdy4BAYp0 tt0083530
2 discuss BzEjGy7EPIc tt1408253
2 discuss CFOC-_DYKXk tt1663207
2 discuss DCW8XHP8ap4 tt0100486
2 discuss DKMzt447niI tt0321442
2 discuss DTXWi9iR2F0 tt0120151
2 discuss DW3d5hYgV_Q tt0120524
2 discuss DX3oTDhDOXE tt1742650
2 discuss DqSBqfDgOsQ tt7681902
2 discuss DsVUFXVx2pQ tt1193138
2 discuss DstF9Ge_6wI tt6883152
2 discuss E6T4nHj8afI tt6231792
2 discuss EVy-c7ZaMvI tt6333066
2 discuss EaCGKhxR0P0 tt4966046
2 discuss F37WD6OCu7s tt1028528
2 discuss FAaogkawcOk tt0462519
2 discuss FBWubk2ItBA tt1578275
2 discuss FHs_-lvHG4E tt0434139
2 discuss FPc4QZqz4ek tt0105793
2 discuss FYlySSs_-JI tt0271219
2 discuss Fxx7g5nz4WQ tt0306047
2 discuss G-fyxbtiDDo tt0430919
2 discuss GEAh4nF90iw tt0172493
2 discuss GSruhwZsc9c tt0076666
2 discuss GpD2-wZnpO0 tt1255953
2 discuss Hv-n7C1EU3U tt0116240
2 discuss IHPjxbcPnAc tt0338135
2 discuss Imyqnop6grY tt0218839
2 discuss IqycJpRdVaY tt0108174
2 discuss IwcQ6LDdW9Q tt0890870
2 discuss J-fa9awvFBY tt0082348
2 discuss JOXYV6UN3S0 tt1833888
2 discuss Jq0iZ5okXgU tt0407304
2 discuss JuQmiyLzHdw tt0247425
2 discuss JwgvbLF28fE tt0095690
2 discuss KA2ziAAXoqE tt0942385
2 discuss KBbowtlzD88 tt0472160
2 discuss KGPW4PnJtoY tt0424136
2 discuss KN2W3JON7Y0 tt1743720
2 discuss KQ6EyoqFWQM tt0090555
2 discuss KVK6yLqY54w tt0388795
2 discuss KuoC25LQrdM tt0120684
2 discuss Kzw5aWCSZs8 tt2103264
2 discuss M9C1xAQdSKk tt3773378
2 discuss MY-ZusWqyqs tt3391782
2 discuss N6SPrarFcBA tt3604958
2 discuss NLfY3XAZ6c0 tt0486358
2 discuss NO9Qt8NB7JQ tt1754767
2 discuss NRuVbAAb_FU tt3607812
2 discuss Nf1uvt0zKFU tt0120151
2 discuss OZNLJj4pJsw tt0251114
2 discuss O_rneC4S2G0 tt1951265
2 discuss OopV0xphrrA tt0070379
2 discuss P0yhCqbwnsU tt7204400
2 discuss P8JW75Lv25k tt0099810
2 discuss PDBjsFAyiwA tt0085959
2 discuss PSG5uNsnkks tt0078227
2 discuss PTCMc9G3bcQ tt0310924
2 discuss PTg0wFv6dZ4 tt0218182
2 discuss PgeCL2KdU_I tt0165798
2 discuss PnNS71ethmI tt4397414
2 discuss Q7qNk9dKVpE tt2018111
2 discuss QSWGpf7NQ7k tt0284929
2 discuss QTI8XMmOjE4 tt0873886
2 discuss QmSSFYFSA00 tt3391782
2 discuss R5wXxo6yIU4 tt0102388
2 discuss RhirMa1wvPc tt0117407
2 discuss Ruw9fsh3PNY tt0144084
2 discuss RwN3A9iBARI tt10146586
2 discuss S5CmrYAWxh4 tt8804688
2 discuss SEM1DDRM5r4 tt0814075
2 discuss SJeCtS4D2HQ tt0425379
2 discuss SV6dKGbbkIk tt1155056
2 discuss TAN8GthZg7s tt3986978
2 discuss TQSMmwQyEjk tt1019452
2 discuss TfeZeRIdyNM tt0839880
2 discuss U4fHvCvrTjQ tt4335520
2 discuss V4aBCK2UWpQ tt0037536
2 discuss VKonjShA8Rg tt6883152
2 discuss VeGtHpQzC6I tt0460810
2 discuss VhCQj6D3JQY tt0299117
2 discuss VqYLWPoXeuc tt1839654
2 discuss W3GsHtZu0Bw tt0095631
2 discuss WB9uluVLP9g tt0266747
2 discuss WDrQaK1i_9U tt5120042
2 discuss WMhx09c4TcQ tt1226273
2 discuss Whw_HyeXyCY tt0765443
2 discuss X6WHBO_Qc-Q tt0942385
2 discuss XDO8OYnmkNY tt0062622
2 discuss XZzaK0UZJ08 tt1201167
2 discuss XfKq2_EzkE4 tt0072067
2 discuss XpEtHWMpiFc tt0066206
2 discuss XvOKgNVwLes tt1972571
2 discuss XzKYNZY9Hpk tt0120082
2 discuss Y0p3egpGwAI tt0164184
2 discuss YALDmRKFYSk tt0227445
2 discuss YER_g7jph94 tt0100133
2 discuss YIfrX-BJbgA tt1091863
2 discuss YKYtIhbcyuo tt1951265
2 discuss YLhHH7GXdkw tt3228302
2 discuss YnnxVknsLk0 tt1190080
2 discuss YoAV0xF7A2U tt0408306
2 discuss Z-DbvvyH6Q4 tt0205271
2 discuss Z_7N4TS_AzA tt5278578
2 discuss _1A33xDs0lI tt0112722
2 discuss _QXyyj1RiCE tt0375679
2 discuss _WjIlCZJtLk tt1545098
2 discuss _cYlrtZSG-c tt0233657
2 discuss _q1BSBGTR2M tt1833888
2 discuss _r-SkfDZphk tt2980516
2 discuss a7lxoNJJYEc tt5294966
2 discuss a8DNOaAifkE tt0284491
2 discuss aDCXE4Np1OI tt0898367
2 discuss aWUJI1UPuHs tt1276419
2 discuss awhN-boYW_I tt3250590
2 discuss azvRjKHhpfA tt0124315
2 discuss bVKJscj58DI tt1430626
2 discuss cEPa4RFLJ-0 tt0093640
2 discuss cFl_xXXCo3s tt1582465
2 discuss cMwOJoesx8M tt3450650
2 discuss cOe_8-IWvmY tt0469999
2 discuss cZKYcRqPh-o tt1951266
2 discuss cgg9byUy-V4 tt0151804
2 discuss ckAD2sg5SxQ tt0048801
2 discuss coDtzN6bXAM tt0105435
2 discuss cudA9HUl6AA tt0787474
2 discuss cvaUo282fEg tt5173032
2 discuss d0xC6yVjU9Q tt0431308
2 discuss dcsVnpHXXX0 tt0138524
2 discuss diX4myfR6vU tt0094812
2 discuss dxqJ_k_uw5k tt0889573
2 discuss e70y31Gbhpg tt8804688
2 discuss eEt5ebZFVWE tt4738802
